S,Q,Std,X,R,V,W
12,60,0,60,43.75,"60,0,0,0","1,0,0,0"
12,55,8.6602540378,50,41.5625,"50,70,0,0","0.75,0.25,0,0"
12,55,8.6602540378,50,41.25,"50,70,0,0","0.75,0.25,0,0"
12,45,8.6602540378,30,27.8125,"50,30,0,0","0.75,0.25,0,0"
12,45,5,50,32.1875,"50,40,0,0","0.5,0.5,0,0"
12,40,0,40,35.625,"40,0,0,0","1,0,0,0"
12,45,8.6602540378,40,28.75,"40,60,0,0","0.75,0.25,0,0"
12,45,8.2915619759,40,31.5625,"30,40,50,60","0.25,0.25,0.25,0.25"
12,45,8.6602540378,50,35.625,"50,30,0,0","0.75,0.25,0,0"
12,45,8.2915619759,30,28.125,"30,40,50,60","0.25,0.25,0.25,0.25"
12,45,8.2915619759,50,36.5625,"30,40,50,60","0.25,0.25,0.25,0.25"
12,45,8.2915619759,60,38.125,"30,40,50,60","0.25,0.25,0.25,0.25"
12,55,8.6602540378,70,45.625,"50,70,0,0","0.75,0.25,0,0"
12,55,8.6602540378,50,40,"50,70,0,0","0.75,0.25,0,0"
12,50,0,50,37.8125,"50,0,0,0","1,0,0,0"
12,55,8.6602540378,40,34.6875,"40,60,0,0","0.25,0.75,0,0"
13,30,0,30,27.8125,"30,0,0,0","1,0,0,0"
13,55,8.6602540378,50,59.375,"50,70,0,0","0.75,0.25,0,0"
13,55,8.2915619759,60,72.8125,"40,50,60,70","0.25,0.25,0.25,0.25"
13,55,8.2915619759,70,80.625,"40,50,60,70","0.25,0.25,0.25,0.25"
13,55,8.2915619759,50,48.4375,"40,50,60,70","0.25,0.25,0.25,0.25"
13,55,8.6602540378,40,53.75,"40,60,0,0","0.25,0.75,0,0"
13,55,5,60,63.75,"50,60,0,0","0.5,0.5,0,0"
13,55,8.6602540378,50,49.0625,"50,70,0,0","0.75,0.25,0,0"
13,45,8.6602540378,40,49.0625,"40,60,0,0","0.75,0.25,0,0"
13,45,8.2915619759,50,38.75,"30,40,50,60","0.25,0.25,0.25,0.25"
13,45,5,50,51.25,"50,40,0,0","0.5,0.5,0,0"
13,45,8.2915619759,60,72.5,"30,40,50,60","0.25,0.25,0.25,0.25"
13,55,8.6602540378,60,48.125,"40,60,0,0","0.25,0.75,0,0"
13,45,8.2915619759,30,33.75,"30,40,50,60","0.25,0.25,0.25,0.25"
13,45,8.2915619759,40,40.625,"30,40,50,60","0.25,0.25,0.25,0.25"
13,55,8.6602540378,60,55.625,"40,60,0,0","0.25,0.75,0,0"
13,45,8.6602540378,30,43.125,"50,30,0,0","0.75,0.25,0,0"
13,45,8.6602540378,50,44.0625,"50,30,0,0","0.75,0.25,0,0"
13,45,8.6602540378,40,45.9375,"40,60,0,0","0.75,0.25,0,0"
13,45,8.6602540378,50,80,"50,30,0,0","0.75,0.25,0,0"
13,55,5,50,69.6875,"50,60,0,0","0.5,0.5,0,0"
13,55,8.2915619759,40,70.3125,"40,50,60,70","0.25,0.25,0.25,0.25"
13,45,8.6602540378,40,59.375,"40,60,0,0","0.75,0.25,0,0"
13,55,8.6602540378,60,90,"40,60,0,0","0.25,0.75,0,0"
13,45,8.6602540378,50,54.6875,"50,30,0,0","0.75,0.25,0,0"
13,45,8.6602540378,60,79.0625,"40,60,0,0","0.75,0.25,0,0"
13,45,5,40,64.6875,"50,40,0,0","0.5,0.5,0,0"
13,55,8.6602540378,70,93.4375,"50,70,0,0","0.75,0.25,0,0"
13,50,0,50,57.5,"50,0,0,0","1,0,0,0"
13,60,0,60,78.125,"60,0,0,0","1,0,0,0"
13,40,0,40,65,"40,0,0,0","1,0,0,0"
13,55,8.6602540378,50,62.1875,"50,70,0,0","0.75,0.25,0,0"
13,45,8.6602540378,40,48.75,"40,60,0,0","0.75,0.25,0,0"
13,55,5,50,56.25,"50,60,0,0","0.5,0.5,0,0"
13,45,8.6602540378,30,39.6875,"50,30,0,0","0.75,0.25,0,0"
13,45,8.6602540378,50,57.1875,"50,30,0,0","0.75,0.25,0,0"
13,45,8.2915619759,60,71.25,"30,40,50,60","0.25,0.25,0.25,0.25"
13,45,5,40,51.5625,"50,40,0,0","0.5,0.5,0,0"
13,55,8.6602540378,70,75.9375,"50,70,0,0","0.75,0.25,0,0"
13,45,8.6602540378,50,55,"50,30,0,0","0.75,0.25,0,0"
13,55,8.6602540378,60,63.4375,"40,60,0,0","0.25,0.75,0,0"
13,45,8.2915619759,40,59.375,"30,40,50,60","0.25,0.25,0.25,0.25"
13,55,8.2915619759,40,40,"40,50,60,70","0.25,0.25,0.25,0.25"
13,55,8.6602540378,60,89.6875,"40,60,0,0","0.25,0.75,0,0"
13,55,8.6602540378,60,55.3125,"40,60,0,0","0.25,0.75,0,0"
13,55,5,60,74.375,"50,60,0,0","0.5,0.5,0,0"
13,45,8.6602540378,50,61.25,"50,30,0,0","0.75,0.25,0,0"
13,55,8.2915619759,50,66.25,"40,50,60,70","0.25,0.25,0.25,0.25"
13,45,8.6602540378,60,86.5625,"40,60,0,0","0.75,0.25,0,0"
13,40,0,40,50,"40,0,0,0","1,0,0,0"
13,50,0,50,55.3125,"50,0,0,0","1,0,0,0"
13,55,8.6602540378,50,44.6875,"50,70,0,0","0.75,0.25,0,0"
13,55,8.6602540378,50,57.8125,"50,70,0,0","0.75,0.25,0,0"
13,60,0,60,87.1875,"60,0,0,0","1,0,0,0"
13,55,8.2915619759,60,79.375,"40,50,60,70","0.25,0.25,0.25,0.25"
13,55,8.6602540378,50,60,"50,70,0,0","0.75,0.25,0,0"
13,45,5,50,50.9375,"50,40,0,0","0.5,0.5,0,0"
13,55,8.2915619759,70,96.25,"40,50,60,70","0.25,0.25,0.25,0.25"
13,45,8.2915619759,30,38.75,"30,40,50,60","0.25,0.25,0.25,0.25"
13,45,8.6602540378,40,59.6875,"40,60,0,0","0.75,0.25,0,0"
13,45,8.2915619759,50,39.375,"30,40,50,60","0.25,0.25,0.25,0.25"
13,45,8.6602540378,40,41.25,"40,60,0,0","0.75,0.25,0,0"
13,30,0,30,30.9375,"30,0,0,0","1,0,0,0"
13,55,8.6602540378,40,60.3125,"40,60,0,0","0.25,0.75,0,0"
13,55,8.2915619759,50,59.6875,"40,50,60,70","0.25,0.25,0.25,0.25"
13,45,8.6602540378,30,35.9375,"50,30,0,0","0.75,0.25,0,0"
13,55,8.6602540378,40,69.375,"40,60,0,0","0.25,0.75,0,0"
13,55,8.6602540378,60,69.0625,"40,60,0,0","0.25,0.75,0,0"
13,45,8.6602540378,50,58.75,"50,30,0,0","0.75,0.25,0,0"
13,50,0,50,69.375,"50,0,0,0","1,0,0,0"
13,45,5,40,60.3125,"50,40,0,0","0.5,0.5,0,0"
13,45,8.2915619759,40,50,"30,40,50,60","0.25,0.25,0.25,0.25"
13,45,8.6602540378,40,56.25,"40,60,0,0","0.75,0.25,0,0"
13,45,8.6602540378,50,60.625,"50,30,0,0","0.75,0.25,0,0"
13,45,8.6602540378,40,50.3125,"40,60,0,0","0.75,0.25,0,0"
13,45,8.2915619759,30,30,"30,40,50,60","0.25,0.25,0.25,0.25"
13,40,0,40,40.9375,"40,0,0,0","1,0,0,0"
13,55,8.6602540378,70,88.4375,"50,70,0,0","0.75,0.25,0,0"
13,55,5,50,54.6875,"50,60,0,0","0.5,0.5,0,0"
13,55,8.2915619759,60,85,"40,50,60,70","0.25,0.25,0.25,0.25"
13,45,8.2915619759,50,46.25,"30,40,50,60","0.25,0.25,0.25,0.25"
13,30,0,30,35,"30,0,0,0","1,0,0,0"
13,45,8.6602540378,50,40.3125,"50,30,0,0","0.75,0.25,0,0"
13,60,0,60,69.375,"60,0,0,0","1,0,0,0"
13,55,8.2915619759,40,50.3125,"40,50,60,70","0.25,0.25,0.25,0.25"
13,55,8.6602540378,60,70,"40,60,0,0","0.25,0.75,0,0"
13,55,8.6602540378,50,27.1875,"50,70,0,0","0.75,0.25,0,0"
13,55,8.6602540378,50,50.625,"50,70,0,0","0.75,0.25,0,0"
13,45,8.2915619759,60,84.375,"30,40,50,60","0.25,0.25,0.25,0.25"
13,55,8.6602540378,60,80.3125,"40,60,0,0","0.25,0.75,0,0"
13,55,8.2915619759,70,89.375,"40,50,60,70","0.25,0.25,0.25,0.25"
13,45,8.6602540378,60,50.625,"40,60,0,0","0.75,0.25,0,0"
13,45,5,50,50,"50,40,0,0","0.5,0.5,0,0"
13,55,5,60,64.0625,"50,60,0,0","0.5,0.5,0,0"
13,55,8.6602540378,50,50.3125,"50,70,0,0","0.75,0.25,0,0"
13,45,8.6602540378,50,70,"50,30,0,0","0.75,0.25,0,0"
13,45,8.6602540378,50,34.375,"50,30,0,0","0.75,0.25,0,0"
13,55,8.6602540378,70,79.375,"50,70,0,0","0.75,0.25,0,0"
13,50,0,50,50.3125,"50,0,0,0","1,0,0,0"
13,55,8.6602540378,50,40,"50,70,0,0","0.75,0.25,0,0"
13,55,8.2915619759,40,40.3125,"40,50,60,70","0.25,0.25,0.25,0.25"
13,55,8.6602540378,60,59.375,"40,60,0,0","0.25,0.75,0,0"
13,55,5,50,41.5625,"50,60,0,0","0.5,0.5,0,0"
13,45,8.2915619759,40,59.0625,"30,40,50,60","0.25,0.25,0.25,0.25"
13,55,8.6602540378,50,55.3125,"50,70,0,0","0.75,0.25,0,0"
13,45,8.2915619759,50,50.9375,"30,40,50,60","0.25,0.25,0.25,0.25"
13,30,0,30,26.5625,"30,0,0,0","1,0,0,0"
13,55,8.6602540378,60,84.375,"40,60,0,0","0.25,0.75,0,0"
13,55,8.6602540378,50,62.8125,"50,70,0,0","0.75,0.25,0,0"
13,55,8.6602540378,60,44.6875,"40,60,0,0","0.25,0.75,0,0"
13,45,8.6602540378,60,85.3125,"40,60,0,0","0.75,0.25,0,0"
13,55,5,60,60.625,"50,60,0,0","0.5,0.5,0,0"
13,55,8.2915619759,60,69.375,"40,50,60,70","0.25,0.25,0.25,0.25"
13,45,8.6602540378,30,39.6875,"50,30,0,0","0.75,0.25,0,0"
13,45,8.2915619759,60,68.75,"30,40,50,60","0.25,0.25,0.25,0.25"
13,45,8.6602540378,40,30.625,"40,60,0,0","0.75,0.25,0,0"
13,55,8.6602540378,40,40,"40,60,0,0","0.25,0.75,0,0"
13,45,8.2915619759,30,45,"30,40,50,60","0.25,0.25,0.25,0.25"
13,45,5,50,55.9375,"50,40,0,0","0.5,0.5,0,0"
13,45,8.6602540378,40,45.9375,"40,60,0,0","0.75,0.25,0,0"
13,55,8.2915619759,70,74.6875,"40,50,60,70","0.25,0.25,0.25,0.25"
13,45,8.6602540378,50,45,"50,30,0,0","0.75,0.25,0,0"
13,45,8.6602540378,40,60.625,"40,60,0,0","0.75,0.25,0,0"
13,45,5,40,56.875,"50,40,0,0","0.5,0.5,0,0"
13,60,0,60,79.6875,"60,0,0,0","1,0,0,0"
13,40,0,40,49.6875,"40,0,0,0","1,0,0,0"
13,55,8.2915619759,50,45.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
13,45,8.6602540378,50,32.5,"50,30,0,0","0.75,0.25,0,0"
13,45,8.6602540378,40,42.8125,"40,60,0,0","0.75,0.25,0,0"
13,55,8.2915619759,40,44.6875,"40,50,60,70","0.25,0.25,0.25,0.25"
13,55,5,50,69.6875,"50,60,0,0","0.5,0.5,0,0"
13,55,8.2915619759,50,65.625,"40,50,60,70","0.25,0.25,0.25,0.25"
13,45,5,40,59.0625,"50,40,0,0","0.5,0.5,0,0"
13,55,8.6602540378,50,56.25,"50,70,0,0","0.75,0.25,0,0"
13,55,8.2915619759,70,84.6875,"40,50,60,70","0.25,0.25,0.25,0.25"
13,45,8.2915619759,30,50.9375,"30,40,50,60","0.25,0.25,0.25,0.25"
13,40,0,40,45.3125,"40,0,0,0","1,0,0,0"
13,45,8.6602540378,50,42.5,"50,30,0,0","0.75,0.25,0,0"
13,45,8.6602540378,60,45.625,"40,60,0,0","0.75,0.25,0,0"
13,55,8.6602540378,40,35.625,"40,60,0,0","0.25,0.75,0,0"
13,55,8.6602540378,50,66.875,"50,70,0,0","0.75,0.25,0,0"
13,55,8.6602540378,70,90.3125,"50,70,0,0","0.75,0.25,0,0"
13,30,0,30,32.8125,"30,0,0,0","1,0,0,0"
13,55,8.6602540378,60,66.5625,"40,60,0,0","0.25,0.75,0,0"
13,55,8.6602540378,60,60.9375,"40,60,0,0","0.25,0.75,0,0"
13,60,0,60,78.125,"60,0,0,0","1,0,0,0"
13,45,8.2915619759,60,52.5,"30,40,50,60","0.25,0.25,0.25,0.25"
13,45,8.2915619759,40,45.625,"30,40,50,60","0.25,0.25,0.25,0.25"
13,45,8.2915619759,50,63.125,"30,40,50,60","0.25,0.25,0.25,0.25"
13,50,0,50,54.375,"50,0,0,0","1,0,0,0"
13,55,8.6602540378,50,65.9375,"50,70,0,0","0.75,0.25,0,0"
13,55,8.6602540378,60,75.3125,"40,60,0,0","0.25,0.75,0,0"
13,55,8.2915619759,60,69.0625,"40,50,60,70","0.25,0.25,0.25,0.25"
13,45,8.6602540378,40,55.625,"40,60,0,0","0.75,0.25,0,0"
13,45,8.6602540378,30,55.9375,"50,30,0,0","0.75,0.25,0,0"
13,45,8.6602540378,40,49.375,"40,60,0,0","0.75,0.25,0,0"
13,55,5,60,85.625,"50,60,0,0","0.5,0.5,0,0"
13,45,5,50,55,"50,40,0,0","0.5,0.5,0,0"
13,45,8.6602540378,50,45.625,"50,30,0,0","0.75,0.25,0,0"
14,45,8.6602540378,50,48.4375,"50,30,0,0","0.75,0.25,0,0"
14,55,5,50,54.0625,"50,60,0,0","0.5,0.5,0,0"
14,55,8.2915619759,60,62.1875,"40,50,60,70","0.25,0.25,0.25,0.25"
14,55,8.2915619759,70,66.875,"40,50,60,70","0.25,0.25,0.25,0.25"
14,45,8.2915619759,60,58.125,"30,40,50,60","0.25,0.25,0.25,0.25"
14,45,5,40,41.25,"50,40,0,0","0.5,0.5,0,0"
14,60,0,60,62.8125,"60,0,0,0","1,0,0,0"
14,45,8.6602540378,30,23.125,"50,30,0,0","0.75,0.25,0,0"
14,55,8.6602540378,60,65,"40,60,0,0","0.25,0.75,0,0"
14,55,8.6602540378,50,53.4375,"50,70,0,0","0.75,0.25,0,0"
14,45,5,50,42.5,"50,40,0,0","0.5,0.5,0,0"
14,45,8.6602540378,60,62.5,"40,60,0,0","0.75,0.25,0,0"
14,55,8.6602540378,50,55.9375,"50,70,0,0","0.75,0.25,0,0"
14,45,8.2915619759,50,43.75,"30,40,50,60","0.25,0.25,0.25,0.25"
14,45,8.2915619759,40,37.8125,"30,40,50,60","0.25,0.25,0.25,0.25"
14,45,8.6602540378,40,32.5,"40,60,0,0","0.75,0.25,0,0"
14,45,8.6602540378,50,54.6875,"50,30,0,0","0.75,0.25,0,0"
14,50,0,50,58.4375,"50,0,0,0","1,0,0,0"
14,55,8.2915619759,40,24.0625,"40,50,60,70","0.25,0.25,0.25,0.25"
14,30,0,30,33.4375,"30,0,0,0","1,0,0,0"
14,45,8.2915619759,30,27.5,"30,40,50,60","0.25,0.25,0.25,0.25"
14,45,8.6602540378,40,37.5,"40,60,0,0","0.75,0.25,0,0"
14,55,8.6602540378,40,44.6875,"40,60,0,0","0.25,0.75,0,0"
14,55,8.6602540378,60,62.8125,"40,60,0,0","0.25,0.75,0,0"
14,55,8.6602540378,70,69.0625,"50,70,0,0","0.75,0.25,0,0"
14,45,8.6602540378,40,52.1875,"40,60,0,0","0.75,0.25,0,0"
14,55,5,60,60.9375,"50,60,0,0","0.5,0.5,0,0"
14,40,0,40,44.0625,"40,0,0,0","1,0,0,0"
14,45,8.6602540378,50,34.6875,"50,30,0,0","0.75,0.25,0,0"
14,55,8.6602540378,60,66.25,"40,60,0,0","0.25,0.75,0,0"
14,55,8.6602540378,50,53.4375,"50,70,0,0","0.75,0.25,0,0"
14,45,8.6602540378,60,64.6875,"40,60,0,0","0.75,0.25,0,0"
14,55,8.6602540378,50,51.25,"50,70,0,0","0.75,0.25,0,0"
14,45,8.6602540378,40,48.75,"40,60,0,0","0.75,0.25,0,0"
14,45,8.2915619759,40,38.125,"30,40,50,60","0.25,0.25,0.25,0.25"
14,55,8.6602540378,70,68.4375,"50,70,0,0","0.75,0.25,0,0"
14,45,8.6602540378,50,57.1875,"50,30,0,0","0.75,0.25,0,0"
14,55,8.6602540378,60,44.0625,"40,60,0,0","0.25,0.75,0,0"
14,30,0,30,27.5,"30,0,0,0","1,0,0,0"
14,45,8.6602540378,50,60.9375,"50,30,0,0","0.75,0.25,0,0"
14,45,8.6602540378,40,46.5625,"40,60,0,0","0.75,0.25,0,0"
14,45,8.2915619759,50,63.75,"30,40,50,60","0.25,0.25,0.25,0.25"
14,55,8.2915619759,60,71.5625,"40,50,60,70","0.25,0.25,0.25,0.25"
14,40,0,40,44.375,"40,0,0,0","1,0,0,0"
14,55,8.2915619759,70,68.4375,"40,50,60,70","0.25,0.25,0.25,0.25"
14,55,8.6602540378,50,50,"50,70,0,0","0.75,0.25,0,0"
14,50,0,50,58.4375,"50,0,0,0","1,0,0,0"
14,45,8.6602540378,50,51.875,"50,30,0,0","0.75,0.25,0,0"
14,45,8.2915619759,60,62.1875,"30,40,50,60","0.25,0.25,0.25,0.25"
14,55,5,60,64.6875,"50,60,0,0","0.5,0.5,0,0"
14,55,8.6602540378,40,43.75,"40,60,0,0","0.25,0.75,0,0"
14,55,8.2915619759,50,56.25,"40,50,60,70","0.25,0.25,0.25,0.25"
14,55,8.6602540378,50,52.8125,"50,70,0,0","0.75,0.25,0,0"
14,45,5,50,52.8125,"50,40,0,0","0.5,0.5,0,0"
14,45,8.6602540378,30,41.25,"50,30,0,0","0.75,0.25,0,0"
14,55,8.2915619759,40,52.5,"40,50,60,70","0.25,0.25,0.25,0.25"
14,60,0,60,67.1875,"60,0,0,0","1,0,0,0"
14,45,8.6602540378,40,42.1875,"40,60,0,0","0.75,0.25,0,0"
14,55,8.6602540378,60,75.9375,"40,60,0,0","0.25,0.75,0,0"
14,55,5,50,53.75,"50,60,0,0","0.5,0.5,0,0"
14,55,8.6602540378,60,71.875,"40,60,0,0","0.25,0.75,0,0"
14,45,8.2915619759,60,56.25,"30,40,50,60","0.25,0.25,0.25,0.25"
14,55,8.2915619759,60,55.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
14,30,0,30,34.0625,"30,0,0,0","1,0,0,0"
14,45,8.2915619759,30,44.0625,"30,40,50,60","0.25,0.25,0.25,0.25"
14,45,8.6602540378,50,61.25,"50,30,0,0","0.75,0.25,0,0"
14,45,8.2915619759,40,37.8125,"30,40,50,60","0.25,0.25,0.25,0.25"
14,45,5,40,35.3125,"50,40,0,0","0.5,0.5,0,0"
14,45,8.6602540378,60,61.875,"40,60,0,0","0.75,0.25,0,0"
14,45,8.6602540378,40,32.5,"40,60,0,0","0.75,0.25,0,0"
14,40,0,40,35.9375,"40,0,0,0","1,0,0,0"
14,45,5,50,57.8125,"50,40,0,0","0.5,0.5,0,0"
14,55,8.2915619759,50,58.125,"40,50,60,70","0.25,0.25,0.25,0.25"
14,55,5,60,66.5625,"50,60,0,0","0.5,0.5,0,0"
14,45,8.6602540378,50,60.9375,"50,30,0,0","0.75,0.25,0,0"
14,45,8.6602540378,40,44.0625,"40,60,0,0","0.75,0.25,0,0"
14,45,8.2915619759,50,62.8125,"30,40,50,60","0.25,0.25,0.25,0.25"
14,55,8.6602540378,50,58.4375,"50,70,0,0","0.75,0.25,0,0"
14,55,8.6602540378,60,64.6875,"40,60,0,0","0.25,0.75,0,0"
14,55,8.2915619759,40,46.5625,"40,50,60,70","0.25,0.25,0.25,0.25"
14,55,8.6602540378,40,47.1875,"40,60,0,0","0.25,0.75,0,0"
14,55,8.6602540378,60,68.125,"40,60,0,0","0.25,0.75,0,0"
14,55,8.2915619759,70,67.8125,"40,50,60,70","0.25,0.25,0.25,0.25"
14,55,8.6602540378,70,58.75,"50,70,0,0","0.75,0.25,0,0"
14,55,8.6602540378,50,66.5625,"50,70,0,0","0.75,0.25,0,0"
14,55,8.6602540378,60,67.8125,"40,60,0,0","0.25,0.75,0,0"
14,55,5,50,55,"50,60,0,0","0.5,0.5,0,0"
14,60,0,60,63.4375,"60,0,0,0","1,0,0,0"
14,55,8.6602540378,50,54.375,"50,70,0,0","0.75,0.25,0,0"
14,45,8.6602540378,30,36.875,"50,30,0,0","0.75,0.25,0,0"
14,45,8.6602540378,50,54.6875,"50,30,0,0","0.75,0.25,0,0"
14,45,8.6602540378,40,45,"40,60,0,0","0.75,0.25,0,0"
14,50,0,50,45.9375,"50,0,0,0","1,0,0,0"
14,55,8.6602540378,50,58.4375,"50,70,0,0","0.75,0.25,0,0"
14,45,8.6602540378,50,53.4375,"50,30,0,0","0.75,0.25,0,0"
14,55,5,50,51.5625,"50,60,0,0","0.5,0.5,0,0"
14,55,8.2915619759,50,63.125,"40,50,60,70","0.25,0.25,0.25,0.25"
14,45,5,50,51.875,"50,40,0,0","0.5,0.5,0,0"
14,45,8.2915619759,60,55,"30,40,50,60","0.25,0.25,0.25,0.25"
14,55,8.6602540378,40,45.625,"40,60,0,0","0.25,0.75,0,0"
14,55,8.6602540378,60,68.125,"40,60,0,0","0.25,0.75,0,0"
14,45,8.6602540378,50,51.875,"50,30,0,0","0.75,0.25,0,0"
14,60,0,60,62.5,"60,0,0,0","1,0,0,0"
14,55,8.6602540378,70,57.5,"50,70,0,0","0.75,0.25,0,0"
14,45,8.2915619759,50,45.9375,"30,40,50,60","0.25,0.25,0.25,0.25"
14,45,8.6602540378,60,63.75,"40,60,0,0","0.75,0.25,0,0"
14,55,8.6602540378,60,68.4375,"40,60,0,0","0.25,0.75,0,0"
14,55,8.6602540378,50,57.5,"50,70,0,0","0.75,0.25,0,0"
14,45,8.6602540378,40,49.375,"40,60,0,0","0.75,0.25,0,0"
14,30,0,30,23.75,"30,0,0,0","1,0,0,0"
14,55,5,60,64.6875,"50,60,0,0","0.5,0.5,0,0"
14,55,8.6602540378,50,71.5625,"50,70,0,0","0.75,0.25,0,0"
14,55,8.6602540378,60,61.25,"40,60,0,0","0.25,0.75,0,0"
14,45,8.6602540378,50,39.6875,"50,30,0,0","0.75,0.25,0,0"
14,45,8.6602540378,40,39.6875,"40,60,0,0","0.75,0.25,0,0"
14,45,5,40,50.625,"50,40,0,0","0.5,0.5,0,0"
14,45,8.2915619759,40,57.8125,"30,40,50,60","0.25,0.25,0.25,0.25"
14,45,8.2915619759,30,36.25,"30,40,50,60","0.25,0.25,0.25,0.25"
14,55,8.2915619759,40,33.4375,"40,50,60,70","0.25,0.25,0.25,0.25"
14,50,0,50,53.125,"50,0,0,0","1,0,0,0"
14,55,8.2915619759,70,75.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
14,40,0,40,44.0625,"40,0,0,0","1,0,0,0"
14,45,8.6602540378,30,31.25,"50,30,0,0","0.75,0.25,0,0"
14,45,8.6602540378,40,40.3125,"40,60,0,0","0.75,0.25,0,0"
14,55,8.2915619759,60,62.5,"40,50,60,70","0.25,0.25,0.25,0.25"
14,55,8.6602540378,60,61.875,"40,60,0,0","0.25,0.75,0,0"
14,45,8.6602540378,40,41.25,"40,60,0,0","0.75,0.25,0,0"
14,55,8.6602540378,50,57.8125,"50,70,0,0","0.75,0.25,0,0"
14,55,8.6602540378,50,60.9375,"50,70,0,0","0.75,0.25,0,0"
14,50,0,50,54.375,"50,0,0,0","1,0,0,0"
14,40,0,40,44.375,"40,0,0,0","1,0,0,0"
14,60,0,60,71.5625,"60,0,0,0","1,0,0,0"
14,45,8.6602540378,50,52.5,"50,30,0,0","0.75,0.25,0,0"
14,45,8.6602540378,40,58.75,"40,60,0,0","0.75,0.25,0,0"
14,55,8.2915619759,60,61.875,"40,50,60,70","0.25,0.25,0.25,0.25"
14,55,8.6602540378,60,72.5,"40,60,0,0","0.25,0.75,0,0"
14,45,8.6602540378,60,68.4375,"40,60,0,0","0.75,0.25,0,0"
14,45,8.2915619759,30,35,"30,40,50,60","0.25,0.25,0.25,0.25"
14,45,8.2915619759,40,47.1875,"30,40,50,60","0.25,0.25,0.25,0.25"
14,45,8.2915619759,60,56.875,"30,40,50,60","0.25,0.25,0.25,0.25"
14,55,8.6602540378,50,60.9375,"50,70,0,0","0.75,0.25,0,0"
14,55,8.2915619759,40,46.25,"40,50,60,70","0.25,0.25,0.25,0.25"
14,45,8.6602540378,50,56.25,"50,30,0,0","0.75,0.25,0,0"
14,55,5,50,54.375,"50,60,0,0","0.5,0.5,0,0"
14,45,5,50,48.125,"50,40,0,0","0.5,0.5,0,0"
14,55,8.2915619759,50,58.4375,"40,50,60,70","0.25,0.25,0.25,0.25"
14,55,5,60,64.0625,"50,60,0,0","0.5,0.5,0,0"
14,45,8.6602540378,40,45.625,"40,60,0,0","0.75,0.25,0,0"
14,30,0,30,29.375,"30,0,0,0","1,0,0,0"
14,55,8.6602540378,40,45.625,"40,60,0,0","0.25,0.75,0,0"
14,55,8.2915619759,70,68.4375,"40,50,60,70","0.25,0.25,0.25,0.25"
14,45,8.6602540378,30,36.875,"50,30,0,0","0.75,0.25,0,0"
14,45,5,40,46.25,"50,40,0,0","0.5,0.5,0,0"
14,55,8.6602540378,60,61.875,"40,60,0,0","0.25,0.75,0,0"
14,45,8.6602540378,50,53.125,"50,30,0,0","0.75,0.25,0,0"
14,45,8.2915619759,50,53.125,"30,40,50,60","0.25,0.25,0.25,0.25"
14,55,8.6602540378,70,55.3125,"50,70,0,0","0.75,0.25,0,0"
15,45,8.2915619759,60,40,"30,40,50,60","0.25,0.25,0.25,0.25"
15,55,8.2915619759,50,60,"40,50,60,70","0.25,0.25,0.25,0.25"
15,45,8.2915619759,40,70.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
15,45,8.2915619759,30,20.625,"30,40,50,60","0.25,0.25,0.25,0.25"
15,45,8.2915619759,50,50.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
15,55,5,60,70.625,"50,60,0,0","0.5,0.5,0,0"
15,45,8.6602540378,30,30.625,"50,30,0,0","0.75,0.25,0,0"
15,45,5,40,57.5,"50,40,0,0","0.5,0.5,0,0"
15,55,8.2915619759,40,69.375,"40,50,60,70","0.25,0.25,0.25,0.25"
15,55,8.6602540378,50,71.25,"50,70,0,0","0.75,0.25,0,0"
15,55,8.6602540378,60,78.75,"40,60,0,0","0.25,0.75,0,0"
15,55,8.6602540378,70,79.6875,"50,70,0,0","0.75,0.25,0,0"
15,50,0,50,70.625,"50,0,0,0","1,0,0,0"
15,55,8.6602540378,50,60.625,"50,70,0,0","0.75,0.25,0,0"
15,55,8.6602540378,50,70.625,"50,70,0,0","0.75,0.25,0,0"
15,45,8.6602540378,40,51.875,"40,60,0,0","0.75,0.25,0,0"
15,45,8.6602540378,60,65,"40,60,0,0","0.75,0.25,0,0"
15,40,0,40,68.4375,"40,0,0,0","1,0,0,0"
15,45,8.6602540378,40,64.0625,"40,60,0,0","0.75,0.25,0,0"
15,30,0,30,36.875,"30,0,0,0","1,0,0,0"
15,60,0,60,71.25,"60,0,0,0","1,0,0,0"
15,55,8.6602540378,40,49.6875,"40,60,0,0","0.25,0.75,0,0"
15,55,8.2915619759,70,73.75,"40,50,60,70","0.25,0.25,0.25,0.25"
15,55,8.6602540378,60,59.375,"40,60,0,0","0.25,0.75,0,0"
15,45,8.6602540378,50,62.8125,"50,30,0,0","0.75,0.25,0,0"
15,55,8.6602540378,60,76.25,"40,60,0,0","0.25,0.75,0,0"
15,45,8.6602540378,40,43.4375,"40,60,0,0","0.75,0.25,0,0"
15,55,8.2915619759,60,80.625,"40,50,60,70","0.25,0.25,0.25,0.25"
15,45,8.6602540378,50,64.0625,"50,30,0,0","0.75,0.25,0,0"
15,55,5,50,65,"50,60,0,0","0.5,0.5,0,0"
